,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,frame,pos,strain,condition,colony_id,min_dist_PA_centroid
11896,12,4080,393.3191176470588,48.074019607843134,84.89506711534271,68.73310666371782,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,9,38.75737915311039
11897,13,5098,407.3944684189879,410.7532365633582,104.83207301104396,65.14505985854728,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,10,11.277741052234196
11898,14,28193,509.2081722413365,721.8143865498528,350.7100847451198,115.33056003201764,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,29.961339140958547
11899,15,12527,646.0089406881136,943.0745589526624,134.51207873534398,124.29600389664206,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,15,276.7165158353574
11900,16,14810,687.9307224848076,509.3073598919649,193.07004334427108,104.46041429191172,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,36.86824972765961
11901,17,5338,770.3452603971525,28.164855751217683,125.95289901626028,61.690687514374055,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,38.624839259204514
11902,18,12261,816.1729875214094,1628.1382432101786,255.65756708385115,86.50084066762447,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,164.23959787677163
11903,19,7186,785.5423044809352,880.6832730308934,101.4040039681872,92.23956013700555,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,20,218.87778928856295
11904,20,11595,907.543596377749,611.9076326002587,160.12947372826036,103.85502005746922,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,77.77786713564423
11905,21,13999,932.7061932995214,1206.3506679048503,142.04422289292538,128.2054572907158,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,24,210.77250426826492
11906,22,36628,1028.020667249099,322.8025008190455,257.2934225353904,192.76087755890887,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,82.71230832618186
11907,23,26409,1092.8803816880609,1517.7765534476882,347.0354660408207,112.9214123214018,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,106.61903049830345
11908,24,15002,1031.0222636981737,1765.9775363284896,175.9236965527998,115.27037258985074,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,155.2927726253645
11909,25,12574,1050.640209957054,577.5331636710673,131.06467461130936,124.58562136291424,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,30,48.31042465531961
11910,26,19607,1212.2827051563218,1837.3512011016476,205.20164320572653,123.53699769011612,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,70.74970787599966
11911,27,9368,1181.0899871904355,888.7601409052093,124.78543621912362,100.34078138816965,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,35,10.174552996804382
11912,28,5198,1173.4651789149673,646.9736437091188,93.94780415790888,78.84448563604884,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,33,32.07910943834385
11913,29,5709,1266.6544053249256,365.55859169732,104.40530476488168,73.9282799449321,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,37,47.14747351406058
11914,30,12818,1314.5407239819006,240.35645186456543,136.22655154882153,121.88076021677458,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,59.93165959280304
11915,31,9430,1406.5322375397668,1849.3610816542948,167.9314248739721,91.50088575061127,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,40,66.28932595907702
11916,32,32,1340.625,1553.65625,8.170549608028645,5.157663628305258,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,7.1296417201624
11917,33,12540,1467.1055023923443,690.6653110047847,235.53090921534627,115.04104543652886,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,224.96731129106703
11918,34,8572,1517.7214185720952,309.0090993933738,160.97655394446926,80.97721757798863,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,29.564734903139705
11919,35,10484,1532.2636398321251,1046.1205646699732,121.90898282007232,111.09737657465966,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,45,175.5936607277503
11920,36,23303,1648.9459297086212,793.9978543535167,243.43732134268575,154.2592054955007,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,61.58095432399027
11921,37,8813,1633.582208101668,320.9231816634517,113.48424961261657,104.0438556755047,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,47,40.15975820338026
11922,38,10223,1656.793113567446,504.885258730314,125.38039564586911,106.79561983779668,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,48,16.869718964277983
11923,39,886,1719.1331828442435,1420.6546275395033,57.79559159938324,27.02187195056674,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,140.03779992036868
11924,40,23848,1821.336086883596,1211.369423012412,187.33865946858472,164.8694002905611,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,52,79.22288670026619
11925,41,14704,1809.295225788901,1610.364458650707,147.37415796482233,130.74994779803217,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,51,77.85783323387605
11926,42,2154,1827.25069637883,1452.7530176415971,145.64543105713477,32.638714681335614,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,109.3507183761228
11927,43,8559,1979.0512910386728,1345.291739689216,122.5034980242332,93.89026857056092,52,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,53,8.649307065207795
11928,1,139,8.028776978417266,37.33812949640288,30.081337542989534,7.114990855731864,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,245.82256420408535
11929,2,14315,66.98917219699615,447.1684945860985,159.62331945853137,136.71789160902233,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,20.849349693772652
11930,3,14266,47.13928220944904,929.03673068835,215.0292227470754,93.54818410119871,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,4.1985879326539965
11931,4,4700,31.755744680851063,1354.5791489361702,110.6910884315593,56.10720030112262,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,1,112.93443031366526
11932,5,9970,82.37933801404213,1654.0296890672016,118.601318238821,109.33904746726216,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,54.3424447581791
11933,6,69,33.507246376811594,2010.5652173913045,12.94546886259051,7.198902951671026,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,50.40152265656753
11934,7,5484,237.19584245076587,1497.1601021152444,86.86437388609828,83.64163385671836,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,50.91982361013879
11935,8,3410,276.0263929618768,116.69970674486804,116.98308275524282,46.51866827926966,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,18.87169115116758
11936,9,10354,308.4720880819007,1226.1573305002898,121.1965925303538,110.95267499157728,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,8,145.9913499023406
11937,10,89,270.85393258426967,84.35955056179775,14.805002180147412,10.611520197125673,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,17.03292483320329
11938,11,4217,392.176428740811,48.99810291676548,89.28563103603233,67.11781186428837,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,9,40.32809879324502
11939,12,5223,407.6593911545089,410.2783840704576,105.76036480250288,66.05057118760075,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,10,9.971753575313455
11940,13,29382,508.621162616568,723.0352596827989,351.6472980937666,118.43925708659798,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,26.488912379737947
11941,14,12900,644.8396124031008,942.6178294573645,137.74854282302618,124.96401757247162,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,15,157.17504747588762
11942,15,15111,687.1473099066905,509.6153795248495,194.2696467511349,106.90044080447116,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,39.804823705020944
11943,16,5664,770.7233403954802,28.8847104519774,129.46132571138946,63.57783724620597,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,41.99508737228741
11944,17,12795,815.8964439234076,1628.9233294255569,257.19268952480525,87.85829091138835,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,163.218878657063
11945,18,7557,784.4630144237132,881.6137356093687,103.19905617854673,96.5152786642337,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,20,221.23183525094333
11946,19,24706,982.6636849348336,593.8733101270947,322.12043891142366,135.30023802966457,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,5.946439127271834
11947,20,14576,932.2550768386388,1206.655941273326,144.96785651459732,130.65842386822,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,24,210.3143133715606
11948,21,37746,1027.2621469824617,323.00866316960736,258.75910778205883,197.041489989424,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,57.0975545662923
11949,22,27391,1093.0557482384725,1517.1911941878718,349.7385863277464,114.4960230998007,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,109.55891228736571
11950,23,15332,1030.2841116618836,1767.1807331072266,179.02789163896884,116.47421120865611,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,154.8999289952912
11951,24,19992,1211.0228591436576,1837.7101840736293,206.3253753398686,125.1625971017957,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,121.10623121523712
11952,25,5466,1171.688071716063,646.2081961214782,95.17865186994838,80.42280582768349,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,33,29.73972602191423
11953,26,9511,1179.8285143518033,888.7544947954999,127.19272264605311,100.3069028133563,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,35,12.855943894264206
11954,27,5905,1266.6203217612192,366.0953429297206,109.3613698675316,73.35084446177416,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,37,50.905841953186126
11955,28,13113,1314.4891329215282,241.10783192251964,141.37934917773373,120.68353242313944,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,60.16464993505217
11956,29,9824,1407.2504071661238,1848.4182614006515,174.06797908318092,93.46789846097818,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,40,110.11968488976308
11957,30,34,1338.4117647058824,1554.8529411764705,8.192074994971714,5.308862865418358,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,8.106434744041804
11958,31,12863,1467.93010961673,691.516597994247,241.2072985855981,117.55143774543016,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,181.1789335273711
11959,32,17742,1576.5103145079472,314.66655393980386,260.45913767226403,124.81509089352176,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,28.364261787748497
11960,33,11010,1531.5233424159856,1046.62161671208,125.07435733205556,113.415765983112,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,45,175.43901757369173
11961,34,23961,1648.269312633029,794.1346354492717,245.970240232044,154.862738147043,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,35.76491015439286
11962,35,10491,1656.1940711085692,505.6313983414355,127.84132321847414,111.293280941614,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,48,15.617436752316967
11963,36,802,1716.8229426433916,1419.8416458852869,56.36331733480031,27.28823406751878,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,141.20791011326813
11964,37,24342,1820.846602579903,1212.1730342617698,189.22806225362376,167.2186817389699,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,52,81.29170393739959
11965,38,15128,1809.389542570069,1611.092279217345,150.0312735615375,132.52518367533088,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,51,79.67224133721884
11966,39,2340,1824.5384615384612,1451.5773504273504,153.75666680876247,32.30684318169241,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,-1,112.29541662120762
11967,40,8912,1977.661355475763,1346.3394299820466,126.2978502842642,95.52629727785414,53,4,SA2,JE2GFP_gltTRFP_PAO1_TSB,53,9.548810986848451
11968,1,292,31.34931506849315,572.5993150684932,37.87810617842201,10.112477837252468,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,0,
11969,2,297,62.07744107744108,1406.7205387205388,42.23398895340749,10.577684358644923,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,1,
11970,3,54,94.74074074074076,2037.2962962962963,18.09549506863531,5.4022272807368354,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,2,
11971,4,340,117.44411764705882,1467.2088235294118,51.57520879265277,11.01670565061062,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,3,
11972,5,326,240.27914110429447,1048.377300613497,29.19383525463204,14.862948274897905,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,4,
11973,6,81,242.92592592592592,1441.8641975308642,14.016211983826542,7.363739644659225,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,5,
11974,7,368,330.70380434782606,139.40217391304347,30.99926110657912,15.625016986764514,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,6,
11975,8,57,325.3333333333333,820.1754385964912,12.73453135839052,5.686246909054431,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,7,
11976,9,262,347.30916030534354,225.13740458015263,34.521777930327936,9.8911745535409,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,8,
11977,10,181,350.4530386740332,586.0773480662983,22.464188136619025,10.372214473817031,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,9,
11978,11,154,410.487012987013,1541.7727272727273,22.601790002344497,8.878257165814352,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,10,
11979,12,304,527.6447368421053,1422.2894736842106,37.3334151070458,10.819728830126492,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,11,
11980,13,186,535.263440860215,375.2150537634408,23.91101830738288,9.959267529511044,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,12,
11981,14,20,659.1,425.85,7.765712412376343,3.2208245416762478,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,13,
11982,15,95,763.7894736842105,57.05263157894737,15.785048481411918,7.645765442649824,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,14,
11983,16,80,771.6,1902.3875,14.68204627702212,7.160657589871263,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,15,
11984,17,263,943.4182509505704,388.4600760456274,32.24557442652742,10.665997582885344,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,16,
11985,18,241,967.0373443983402,727.6680497925311,38.92206001761403,9.957665147666262,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,17,
11986,19,213,988.5070422535211,1602.8591549295777,35.754766551489915,8.287191264003173,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,18,
11987,20,426,1024.0821596244132,667.9600938967136,36.572113150506,15.1499427527421,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,19,
11988,21,118,1015.9237288135594,1402.957627118644,15.964116456048052,9.47117457341713,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,20,
11989,22,257,1035.5603112840467,1547.2062256809338,27.303297166344727,12.083426623255384,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,21,
11990,23,546,1090.428571428571,1625.320512820513,44.61258410023954,18.903439822005137,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,22,
11991,24,137,1190.2262773722628,694.6204379562043,17.766517540403463,9.972238057733607,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,23,
11992,25,97,1191.0824742268042,1362.9278350515465,15.04215945564514,8.26463363150041,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,24,
11993,26,293,1218.0716723549488,1977.6382252559729,40.96455917444731,9.660531817539844,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,25,
11994,27,305,1239.6655737704918,274.45245901639345,33.59445118605156,11.687194335119006,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,26,
11995,28,83,1249.9638554216867,1718.4096385542168,14.807021799595274,7.182514273618386,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,27,
11996,29,249,1264.7349397590365,1851.654618473896,35.05367273511446,9.593257823782242,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,28,
11997,30,204,1307.2598039215686,2016.0098039215688,28.61155192625647,9.211221898658396,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,29,
11998,31,126,1314.7777777777778,987.4603174603176,34.83354630369597,5.136162162511705,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,30,
11999,32,181,1313.9005524861875,318.4033149171271,23.874577852277028,9.760419465216996,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,31,
12000,33,111,1313.4504504504505,1059.4414414414414,17.419448480432415,8.105176843260715,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,32,
12001,34,198,1368.2424242424242,1120.459595959596,31.15373721438115,8.966460700841791,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,33,
12002,35,114,1414.1315789473683,537.1842105263158,17.34130576129553,8.406527000534163,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,34,
12003,36,105,1438.0190476190476,100.86666666666666,17.657898344703806,7.58844958415027,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,35,
12004,37,137,1444.1313868613138,1494.3357664233577,20.794469272052048,8.424362060963245,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,36,
12005,38,31,1509.967741935484,196.96774193548387,7.477021079193857,5.4532812589198985,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,37,
12006,39,140,1551.0357142857142,1626.057142857143,21.056249646884066,8.545106237140239,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,38,
12007,40,199,1707.5125628140704,1127.1306532663316,23.607575872689534,10.918366723594776,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,39,
12008,41,42,1728.095238095238,176.04761904761904,10.490426783838638,5.113755212970377,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,40,
12009,42,540,1767.1981481481482,1129.6222222222225,54.69829645806711,21.966967650097043,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,41,
12010,43,167,1761.940119760479,413.9461077844312,22.049476243549837,9.69681052753412,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,42,
12011,44,148,1765.837837837838,1159.7905405405406,20.870063566927676,9.390558783446092,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,43,
12012,45,210,1859.3857142857144,1574.704761904762,26.738481442119745,10.080744547052708,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,44,
12013,46,288,1868.451388888889,992.8368055555557,31.33811729277873,13.23138648010926,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,45,
12014,47,131,1874.404580152672,620.5572519083969,16.529616077979178,10.193977639397009,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,46,
12015,48,224,1878.946428571429,676.65625,25.69090150920893,11.236339350120431,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,47,
12016,49,116,1975.103448275862,1550.5086206896551,17.244451871001743,8.628816018180073,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,48,
12017,50,157,2006.4649681528665,883.3184713375796,23.29720387842143,8.632948985267099,0,4,PA,JE2GFP_gltTRFP_PAO1_TSB,49,
12018,1,289,31.53287197231834,572.9861591695502,38.84455658093341,9.784908263741034,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,0,
12019,2,304,62.09868421052632,1407.032894736842,43.62129537319346,10.83167804379308,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,1,
12020,3,341,117.84457478005864,1467.2903225806451,52.2697871715088,11.134972576615148,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,-1,
12021,4,336,240.53571428571428,1048.705357142857,29.72559451705139,15.045283121739066,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,4,
12022,5,58,243.20689655172413,1441.896551724138,10.909358009774976,6.756258249324262,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,5,
12023,6,358,330.8659217877095,139.68435754189943,30.69845559445992,15.368551779660992,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,6,
12024,7,45,325.77777777777777,820.3777777777777,11.633279523587216,4.907353275245391,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,7,
12025,8,261,347.191570881226,225.5632183908046,35.3324996453557,9.69840805349199,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,8,
12026,9,185,350.545945945946,586.3675675675676,23.234942974579056,10.266519043994233,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,9,
12027,10,162,410.5740740740741,1542.3950617283951,22.073004484208848,9.413673795253214,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,10,
12028,11,321,527.9158878504672,1422.6448598130842,39.34694477731429,10.868435180173998,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,11,
12029,12,190,535.2105263157895,375.55263157894734,24.302566792113737,9.997904805530323,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,12,
12030,13,27,659.0,426.2962962962963,9.376919502331171,3.7121190491052354,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,13,
12031,14,101,763.7920792079208,57.45544554455446,16.154294297882068,7.983799836369265,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,14,
12032,15,79,771.4050632911392,1902.6962025316457,14.632152515345036,7.00999131054146,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,15,
12033,16,284,943.5669014084508,389.0070422535212,33.30304653496114,11.282082673290734,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,16,
12034,17,184,967.9945652173913,728.7173913043479,39.703863057025735,9.867541802409203,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,17,
12035,18,213,988.549295774648,1603.0892018779343,36.48365005766732,8.251196883732579,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,18,
12036,19,448,1024.234375,668.390625,38.449217976008086,15.075340658240137,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,19,
12037,20,122,1016.0081967213116,1403.2131147540983,16.167999785421856,9.651254328257773,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,20,
12038,21,262,1035.702290076336,1547.587786259542,27.530925173485944,12.24382853638478,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,21,
12039,22,595,1090.1764705882354,1625.310924369748,45.45245437250613,19.75537183530256,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,22,
12040,23,133,1190.428571428571,695.172932330827,17.525231827369943,9.825819497167302,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,23,
12041,24,97,1191.1855670103091,1363.2061855670104,15.186816599054652,8.166158274480729,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,24,
12042,25,318,1218.3459119496856,1978.066037735849,42.870741850106135,10.104585971396611,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,25,
12043,26,296,1239.9256756756756,274.52027027027026,33.945860762018114,11.25213776702082,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,26,
12044,27,84,1250.2619047619048,1718.9166666666667,14.4919117111238,7.381745314709335,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,27,
12045,28,270,1264.151851851852,1851.8444444444444,37.74483291368827,9.605226335399024,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,28,
12046,29,193,1307.6217616580311,2016.6839378238344,27.492843134511663,9.048359188903078,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,29,
12047,30,105,1314.6571428571428,987.6666666666666,35.08452571739805,4.468762919791917,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,30,
12048,31,172,1313.9941860465117,318.7325581395349,23.305756735598703,9.478201024048252,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,31,
12049,32,103,1313.6407766990292,1059.6601941747572,17.290793113717502,7.624043033405227,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,32,
12050,33,195,1368.4410256410256,1120.928205128205,30.607406421991787,8.919718211564575,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,33,
12051,34,113,1414.141592920354,537.8053097345132,16.63188373631422,8.710288566525895,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,34,
12052,35,94,1438.085106382979,101.19148936170212,16.48777183097806,7.296439798905949,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,35,
12053,36,136,1444.2941176470588,1494.6176470588234,20.95482865478408,8.302811484069089,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,36,
12054,37,20,1509.95,197.75,5.700651850964228,4.388914270534129,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,37,
12055,38,151,1551.046357615894,1626.0596026490066,21.5859193523262,8.948523171102753,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,38,
12056,39,192,1707.640625,1127.7864583333333,23.778258602646364,10.438633892799205,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,39,
12057,40,41,1728.2682926829268,176.58536585365854,10.263379664541576,5.077892188791195,1,4,PA,JE2GFP_gltTRFP_PAO1_TSB,40,
